学工号,姓名,交易额,商户名称,交易日期,交易时间,星期
2021****86,赖**,13.0,民族餐厅铁板料理,2022/10/5,11:14,星期三
2021****86,赖**,3.85,友来副食一组,2022/10/5,7:35,星期三
2021****86,赖**,12.0,美食林老上客砂锅,2022/10/4,16:36,星期二
2021****86,赖**,11.2,百味佳展销组,2022/10/4,11:52,星期二
2021****86,赖**,4.55,友来副食一组,2022/10/4,8:42,星期二
2021****86,赖**,13.8,美食林海南鸡饭,2022/10/3,17:49,星期一
2021****86,赖**,12.0,友来朝鲜风味,2022/10/3,11:25,星期一
2021****86,赖**,3.85,友来副食一组,2022/10/3,7:33,星期一
2021****86,赖**,10.4,回味斋一餐厅副食一组,2022/10/2,16:53,星期日
2021****86,赖**,9.32,友来小猪憨尼麻辣烫,2022/10/2,11:21,星期日
2021****86,赖**,3.75,友来副食一组,2022/10/2,8:36,星期日
2021****86,赖**,10.0,美食林陕西刀削面(罐罐面),2022/10/1,17:44,星期六
2021****86,赖**,9.2,百味佳展销组,2022/10/1,11:40,星期六
2021****86,赖**,5.25,友来副食一组,2022/10/1,8:28,星期六
2021****86,赖**,12.0,民族餐厅金家店,2022/9/30,17:27,星期五
2021****86,赖**,15.0,友来朝鲜风味,2022/9/30,11:32,星期五
2021****86,赖**,3.85,友来副食一组,2022/9/30,7:44,星期五
2021****86,赖**,13.0,民族餐厅铁板料理,2022/9/29,17:05,星期四
2021****86,赖**,16.0,民族餐厅铁板料理,2022/9/29,17:05,星期四
2021****86,赖**,12.2,百味佳展销组,2022/9/29,11:44,星期四
2021****86,赖**,6.0,友来副食一组,2022/9/29,8:19,星期四
2021****86,赖**,12.0,民族餐厅金家店,2022/9/28,17:35,星期三
2021****86,赖**,4.1,友来副食一组,2022/9/28,7:34,星期三
2021****86,赖**,15.0,美食林陕西刀削面(罐罐面),2022/9/27,17:14,星期二
2021****86,赖**,9.4,百味佳展销组,2022/9/27,11:52,星期二
2021****86,赖**,3.35,友来副食一组,2022/9/27,8:01,星期二
2021****86,赖**,11.5,美食林真牛铁板,2022/9/26,17:38,星期一
2021****86,赖**,15.0,民族餐厅铁板料理,2022/9/26,11:24,星期一
2021****86,赖**,4.75,友来副食一组,2022/9/26,7:16,星期一
2021****86,赖**,15.0,美食林真牛铁板,2022/9/25,17:40,星期日
2021****86,赖**,10.2,百味佳副食一组,2022/9/25,11:11,星期日
2021****86,赖**,4.35,友来副食一组,2022/9/25,8:20,星期日
2021****86,赖**,14.0,美食林真牛铁板,2022/9/24,17:24,星期六
2021****86,赖**,6.7,百味佳副食一组,2022/9/24,11:56,星期六
2021****86,赖**,3.85,友来副食一组,2022/9/24,7:53,星期六
2021****86,赖**,12.0,美食林老上客砂锅,2022/9/23,17:10,星期五
2021****86,赖**,23.33,友来小猪憨尼麻辣烫,2022/9/23,11:20,星期五
2021****86,赖**,4.35,友来副食一组,2022/9/23,7:26,星期五
2021****86,赖**,15.0,美食林真牛铁板,2022/9/22,17:28,星期四
2021****86,赖**,11.2,百味佳展销组,2022/9/22,11:48,星期四
2021****86,赖**,3.95,友来副食一组,2022/9/22,7:50,星期四
2021****86,赖**,13.0,美食林陕西刀削面(罐罐面),2022/9/21,17:38,星期三
2021****86,赖**,12.0,友来朝鲜风味,2022/9/21,11:09,星期三
2021****86,赖**,2.95,友来副食一组,2022/9/21,7:20,星期三
2021****86,赖**,15.0,美食林陕西刀削面(罐罐面),2022/9/20,17:16,星期二
2021****86,赖**,11.4,百味佳副食一组,2022/9/20,11:56,星期二
2021****86,赖**,6.35,友来副食一组,2022/9/20,7:36,星期二
2021****86,赖**,11.5,美食林真牛铁板,2022/9/19,17:34,星期一
2021****86,赖**,15.0,民族餐厅铁板料理,2022/9/19,11:18,星期一
2021****86,赖**,5.85,友来副食一组,2022/9/19,7:13,星期一
2021****86,赖**,4.4,友来副食一组,2022/9/18,8:25,星期日
2021****86,赖**,11.54,美食林小猪憨尼麻辣烫,2022/9/17,17:01,星期六
2021****86,赖**,9.0,百味佳副食一组,2022/9/17,11:53,星期六
2021****86,赖**,2.75,友来副食一组,2022/9/17,7:35,星期六
2021****86,赖**,3.85,友来副食一组,2022/9/16,7:14,星期五
2021****86,赖**,15.0,美食林真牛铁板,2022/9/15,17:28,星期四
2021****86,赖**,12.0,民族餐厅金家店,2022/9/15,11:43,星期四
2021****86,赖**,15.0,美食林陕西刀削面(罐罐面),2022/9/14,17:40,星期三
2021****86,赖**,12.0,美食林老上客砂锅,2022/9/14,11:16,星期三
2021****86,赖**,4.1,友来副食一组,2022/9/14,7:32,星期三
2021****86,赖**,12.0,美食林90后串炒饭,2022/9/13,17:22,星期二
2021****86,赖**,12.2,百味佳副食一组,2022/9/13,11:53,星期二
2021****86,赖**,4.1,友来副食一组,2022/9/13,7:49,星期二
2021****86,赖**,10.8,美食林海南鸡饭,2022/9/12,17:36,星期一
2021****86,赖**,9.62,美食林小猪憨尼麻辣烫,2022/9/12,17:35,星期一
2021****86,赖**,15.0,美食林陕西刀削面(罐罐面),2022/9/12,11:10,星期一
2021****86,赖**,4.0,友来副食一组,2022/9/12,7:23,星期一
2021****86,赖**,12.0,美食林90后串炒饭,2022/9/11,18:01,星期日
2021****86,赖**,11.5,美食林真牛铁板,2022/9/11,11:26,星期日
2021****86,赖**,14.0,南苑特色铁板烧,2022/9/10,18:39,星期六
2021****86,赖**,1.0,校园车载POS,2022/9/10,18:13,星期六
2021****86,赖**,1.0,校园车载POS,2022/9/10,17:55,星期六
2021****86,赖**,9.7,百味佳主食二组,2022/9/10,11:54,星期六
2021****86,赖**,12.8,美食林海南鸡饭,2022/9/9,17:37,星期五
2021****86,赖**,14.8,美食林海南鸡饭,2022/9/9,17:37,星期五
2021****86,赖**,10.0,美食林真牛铁板,2022/9/9,11:28,星期五
2021****86,赖**,5.6,友来副食一组,2022/9/9,7:19,星期五
2021****86,赖**,12.0,美食林90后串炒饭,2022/9/8,17:20,星期四
2021****86,赖**,8.2,百味佳副食一组,2022/9/8,11:49,星期四
2021****86,赖**,4.1,友来副食一组,2022/9/8,7:56,星期四
2021****86,赖**,14.0,美食林真牛铁板,2022/9/7,17:37,星期三
2021****86,赖**,10.0,美食林真牛铁板,2022/9/7,17:37,星期三
2021****86,赖**,3.2,友来副食一组,2022/9/7,7:09,星期三
2021****86,赖**,15.0,美食林真牛铁板,2022/9/6,17:08,星期二
2021****86,赖**,14.2,百味佳展销组,2022/9/6,11:55,星期二
2021****86,赖**,27.6,美食林海南鸡饭,2022/9/5,17:42,星期一
2021****86,赖**,12.7,百味佳副食一组,2022/9/5,11:27,星期一
2021****86,赖**,4.1,友来副食一组,2022/9/5,7:05,星期一
2021****86,赖**,9.0,民族餐厅山西饸饹面,2022/9/4,17:35,星期日
2021****86,赖**,15.0,美食林真牛铁板,2022/9/4,11:17,星期日
2021****86,赖**,17.6,百味佳副食一组,2022/9/3,17:48,星期六
2021****86,赖**,12.0,美食林真牛铁板,2022/9/2,17:09,星期五
2021****86,赖**,10.0,美食林真牛铁板,2022/9/2,11:36,星期五
2021****86,赖**,24.0,美食林90后串炒饭,2022/9/1,17:10,星期四
2021****86,赖**,12.0,一区饺子园主食一组,2022/9/1,11:48,星期四
2021****86,赖**,11.0,学苑食堂包子,2022/8/31,11:54,星期三
2021****86,赖**,8.0,美食林九旦西北小吃,2022/8/30,17:30,星期二
2021****86,赖**,14.0,美食林广式猪脚饭,2022/8/30,11:37,星期二
2021****86,赖**,12.0,美食林陕西刀削面(罐罐面),2022/8/29,17:53,星期一
2021****86,赖**,11.0,学苑食堂包子,2022/8/29,11:50,星期一
2021****86,赖**,12.0,民族餐厅金家店,2022/8/28,16:39,星期日
2021****86,赖**,13.0,美食林美美卤肉饭,2022/8/28,11:12,星期日
2021****86,赖**,3.6,友来副食一组,2022/8/28,7:49,星期日
2021****86,赖**,12.0,美食林川蜀源烤鱼,2022/8/27,17:15,星期六
2021****86,赖**,12.0,美食林90后串炒饭,2022/8/27,11:00,星期六
2021****86,赖**,12.0,美食林庆丰黄焖鸡扣碗饭,2022/8/26,17:22,星期五
2021****86,赖**,13.0,民族餐厅金家店,2022/8/26,11:39,星期五
2021****86,赖**,8.0,一区饺子园主食一组,2022/8/25,11:45,星期四
2021****86,赖**,10.0,学苑食堂包子,2022/8/24,11:50,星期三
2021****86,赖**,16.0,美食林广式猪脚饭,2022/8/23,17:37,星期二
2021****86,赖**,11.2,百味佳机器人收银组,2022/8/23,11:46,星期二
2021****86,赖**,5.4,一区饺子园凉菜组,2022/8/22,11:42,星期一
2021****86,赖**,13.0,美食林蜀香麻辣烫(川香麻辣烫),2022/7/15,18:13,星期五
2021****86,赖**,8.0,美食林九旦西北小吃,2022/7/15,11:46,星期五
2021****86,赖**,0.25,学苑食堂副食三组,2022/7/15,7:24,星期五
2021****86,赖**,3.5,学苑食堂副食三组,2022/7/15,7:24,星期五
2021****86,赖**,12.0,美食林蜀香麻辣烫(川香麻辣烫),2022/7/14,17:48,星期四
2021****86,赖**,5.25,学苑食堂副食三组,2022/7/14,7:30,星期四
2021****86,赖**,11.0,美食林老上客砂锅,2022/7/13,18:03,星期三
2021****86,赖**,12.0,美食林蜀香麻辣烫(川香麻辣烫),2022/7/13,11:55,星期三
